id,dep_delayed_15min
12843,0.15126874
12844,0.044651385
12845,0.16378672
12846,0.13145295
12847,0.24406947
12848,0.647532
12849,0.35914066
12850,0.085785836
12851,0.28772557
12852,0.4199986
12853,0.26766434
12854,0.185644
12855,0.24454199
12856,0.31258604
12857,0.19758776
12858,0.2504132
12859,0.5131195
12860,0.28781292
12861,0.3006047
12862,0.18091048
12863,0.20699368
12864,0.07802337
12865,0.4199092
12866,0.23418055
12867,0.07469335
12868,0.053908736
12869,0.10293979
12870,0.04026995
12871,0.39787692
12872,0.14918917
12873,0.079671
12874,0.17326352
12875,0.062053826
12876,0.16639328
12877,0.54990745
12878,0.5529919
12879,0.2146949
12880,0.19805269
12881,0.09910685
12882,0.16317993
12883,0.41971532
12884,0.07495156
12885,0.27591422
12886,0.21202765
12887,0.08016709
12888,0.08439727
12889,0.09651034
12890,0.2949368
12891,0.16873413
12892,0.030244661
12893,0.16118923
12894,0.13767454
12895,0.19076605
12896,0.33842432
12897,0.11092054
12898,0.7164518
12899,0.131335
12900,0.06703286
12901,0.16601415
12902,0.101350136
12903,0.05468651
12904,0.31387508
12905,0.10003678
12906,0.0607299
12907,0.023516772
12908,0.014583551
12909,0.22356
12910,0.19355647
12911,0.2872509
12912,0.3570616
12913,0.031802215
12914,0.08785244
12915,0.22049549
12916,0.11201555
12917,0.1885813
12918,0.15642358
12919,0.20394816
12920,0.26292294
12921,0.27738246
12922,0.15988685
12923,0.25168476
12924,0.2146921
12925,0.51538795
12926,0.21707892
12927,0.051607285
12928,0.4082166
12929,0.17597617
12930,0.027724545
12931,0.19781758
12932,0.16589612
12933,0.16664973
12934,0.22240703
12935,0.21111505
12936,0.18820517
12937,0.17094223
12938,0.099219896
12939,0.04088521
12940,0.012539251
12941,0.19942112
12942,0.20855628
12943,0.208627
12944,0.29171053
12945,0.23023124
12946,0.13240011
12947,0.17484449
12948,0.20320106
12949,0.12746802
12950,0.0719526
12951,0.24837725
12952,0.19794104
12953,0.16772269
12954,0.12020657
12955,0.17513117
12956,0.5581322
12957,0.15533526
12958,0.036593616
12959,0.34561014
12960,0.18403153
12961,0.08836843
12962,0.18600477
12963,0.09612288
12964,0.25269505
12965,0.2848642
12966,0.2367626
12967,0.039757676
12968,0.2052305
12969,0.14547622
12970,0.29410398
12971,0.2531596
12972,0.13170835
12973,0.1466647
12974,0.15090775
12975,0.21973494
12976,0.13660207
12977,0.21043506
12978,0.11269884
12979,0.07791407
12980,0.26186413
12981,0.112883285
12982,0.042861782
12983,0.3416917
12984,0.53196514
12985,0.14327717
12986,0.24169023
12987,0.024267899
12988,0.33719388
12989,0.25377673
12990,0.37639242
12991,0.14497566
12992,0.13481829
12993,0.14499421
12994,0.11376799
12995,0.10306259
12996,0.015055275
12997,0.15033862
12998,0.09630385
12999,0.2291846
13000,0.22226396
13001,0.09777461
13002,0.07309277
13003,0.07997309
13004,0.37135106
13005,0.34163898
13006,0.29125887
13007,0.09037779
13008,0.16900918
13009,0.04932641
13010,0.16002329
13011,0.40244243
13012,0.25012788
13013,0.13158897
13014,0.34837103
13015,0.20474254
13016,0.116939195
13017,0.026897455
13018,0.10801557
13019,0.06275971
13020,0.16897699
13021,0.27666795
13022,0.2493288
13023,0.27714664
13024,0.06737079
13025,0.124867685
13026,0.040088505
13027,0.23104887
13028,0.29019478
13029,0.31923544
13030,0.16979617
13031,0.24155745
13032,0.38723427
13033,0.074437715
13034,0.10797261
13035,0.105958015
13036,0.23176166
13037,0.34795737
13038,0.42163944
13039,0.2647479
13040,0.06836332
13041,0.051988356
13042,0.4138349
13043,0.15496048
13044,0.23495711
13045,0.2899147
13046,0.18683948
13047,0.29310066
13048,0.036115486
13049,0.105093904
13050,0.22011691
13051,0.41162404
13052,0.13553634
13053,0.0675228
13054,0.097837724
13055,0.14197221
13056,0.03810189
13057,0.14772107
13058,0.16436689
13059,0.1683183
13060,0.1477629
13061,0.2141035
13062,0.17042105
13063,0.27073142
13064,0.19185957
13065,0.17672221
13066,0.11772599
13067,0.17103457
13068,0.47784865
13069,0.06958541
13070,0.3451295
13071,0.30775392
13072,0.11054263
13073,0.24237947
13074,0.085681036
13075,0.16148762
13076,0.28820223
13077,0.11023928
13078,0.3585607
13079,0.017479986
13080,0.19883347
13081,0.073837735
13082,0.36222717
13083,0.21558599
13084,0.3281783
13085,0.06901942
13086,0.10951548
13087,0.01951439
13088,0.5666004
13089,0.15392219
13090,0.105637915
13091,0.23862223
13092,0.13048443
13093,0.1970253
13094,0.1023811
13095,0.5472386
13096,0.2723617
13097,0.060945436
13098,0.043317497
13099,0.33236924
13100,0.3051218
13101,0.1693762
13102,0.2508841
13103,0.19820511
13104,0.13547252
13105,0.38271642
13106,0.008904934
13107,0.091630735
13108,0.26657957
13109,0.05303937
13110,0.2417647
13111,0.10305572
13112,0.16432033
13113,0.16092096
13114,0.044963803
13115,0.085385196
13116,0.45646387
13117,0.09481265
13118,0.21010743
13119,0.093603075
13120,0.356339
13121,0.10027482
13122,0.060951333
13123,0.13915226
13124,0.06403437
13125,0.09194381
13126,0.302956
13127,0.2964898
13128,0.1477093
13129,0.042839758
13130,0.2481529
13131,0.061947577
13132,0.5349694
13133,0.12751724
13134,0.028901076
13135,0.22988202
13136,0.22568059
13137,0.2899468
13138,0.031339474
13139,0.28310218
13140,0.09149606
13141,0.015173521
13142,0.21053547
13143,0.13601987
13144,0.52750766
13145,0.21355487
13146,0.06866083
13147,0.13745151
13148,0.14392567
13149,0.69834197
13150,0.18204089
13151,0.11615909
13152,0.31072515
13153,0.13061684
13154,0.1593661
13155,0.47054377
13156,0.11358583
13157,0.19728476
13158,0.1916515
13159,0.09832535
13160,0.022340877
13161,0.06852211
13162,0.35148916
13163,0.4520116
13164,0.14490215
13165,0.027905153
13166,0.11841546
13167,0.13552603
13168,0.10879884
13169,0.23484913
13170,0.25762266
13171,0.2583386
13172,0.4227091
13173,0.28289497
13174,0.3135193
13175,0.20758188
13176,0.37658897
13177,0.124024875
13178,0.32801116
13179,0.23300824
13180,0.09374701
13181,0.22194254
13182,0.06913387
13183,0.17037146
13184,0.26890087
13185,0.12976098
13186,0.26532167
13187,0.021674905
13188,0.36491385
13189,0.11081114
13190,0.08698149
13191,0.17717351
13192,0.288303
13193,0.18060075
13194,0.21973401
13195,0.20201106
13196,0.23977174
13197,0.28491947
13198,0.22673634
13199,0.1934057
13200,0.091778085
13201,0.52278054
13202,0.24721383
13203,0.11268668
13204,0.0982317
13205,0.36267993
13206,0.15572469
13207,0.08343682
13208,0.02615543
13209,0.20831156
13210,0.3840247
13211,0.14138417
13212,0.35103184
13213,0.26459056
13214,0.15607676
13215,0.025942478
13216,0.16764352
13217,0.4097562
13218,0.15333073
13219,0.03146652
13220,0.215681
13221,0.19766092
13222,0.14557426
13223,0.44868916
13224,0.18281128
13225,0.17499302
13226,0.014632581
13227,0.1568313
13228,0.24962108
13229,0.13969535
13230,0.06236097
13231,0.20319135
13232,0.09586908
13233,0.3296774
13234,0.1534927
13235,0.35738584
13236,0.07091625
13237,0.05377814
13238,0.25482982
13239,0.19872062
13240,0.012683112
13241,0.25077185
13242,0.3519018
13243,0.17873941
13244,0.18812816
13245,0.0074898056
13246,0.2016594
13247,0.1498851
13248,0.24990809
13249,0.21881287
13250,0.20182063
13251,0.18103276
13252,0.27712852
13253,0.13255188
13254,0.07697779
13255,0.14762852
13256,0.24957265
13257,0.18213777
13258,0.1512998
13259,0.25226673
13260,0.23033877
13261,0.018876791
13262,0.019573689
13263,0.1868984
13264,0.34220138
13265,0.01270584
13266,0.055419244
13267,0.05802123
13268,0.027435094
13269,0.037702616
13270,0.30251518
13271,0.08105194
13272,0.1344405
13273,0.12792914
13274,0.08636333
13275,0.12407203
13276,0.2817211
13277,0.15518546
13278,0.06736291
13279,0.24084367
13280,0.25336143
13281,0.49493128
13282,0.28767696
13283,0.3296038
13284,0.12188191
13285,0.2608358
13286,0.14279115
13287,0.2218896
13288,0.12990579
13289,0.017767603
13290,0.2531068
13291,0.1586748
13292,0.25348073
13293,0.15707882
13294,0.24724944
13295,0.25097975
13296,0.17122927
13297,0.016736336
13298,0.17599547
13299,0.0137040485
13300,0.08210048
13301,0.07412756
13302,0.22032712
13303,0.117130354
13304,0.3013967
13305,0.3025058
13306,0.15433626
13307,0.13721427
13308,0.21141647
13309,0.28806227
13310,0.3403894
13311,0.15313905
13312,0.07414258
13313,0.20644328
13314,0.10587525
13315,0.046576202
13316,0.33973745
13317,0.543975
13318,0.09343937
13319,0.17880973
13320,0.12287613
13321,0.085729085
13322,0.20151971
13323,0.2649505
13324,0.22477186
13325,0.19816284
13326,0.054703582
13327,0.18351333
13328,0.21635215
13329,0.2770167
13330,0.22374791
13331,0.16224806
13332,0.14605264
13333,0.31133923
13334,0.12430853
13335,0.28112662
13336,0.026887853
13337,0.09297275
13338,0.34845853
13339,0.032884926
13340,0.06567435
13341,0.194851
13342,0.011827886
13343,0.03462664
13344,0.18685356
13345,0.06681399
13346,0.24049649
13347,0.027137326
13348,0.12179927
13349,0.36480126
13350,0.22234745
13351,0.14609377
13352,0.20413898
13353,0.10133605
13354,0.29374966
13355,0.012237973
13356,0.23279186
13357,0.3222442
13358,0.3159342
13359,0.16872597
13360,0.21259251
13361,0.20737289
13362,0.06677807
13363,0.21056916
13364,0.080411755
13365,0.27337554
13366,0.73737633
13367,0.18170059
13368,0.30678937
13369,0.026897024
13370,0.19772339
13371,0.15272059
13372,0.24132049
13373,0.35237315
13374,0.19407369
13375,0.24739546
13376,0.12799326
13377,0.028161788
13378,0.081923895
13379,0.16066973
13380,0.036630213
13381,0.24436043
13382,0.059199106
13383,0.21216825
13384,0.094949126
13385,0.21705873
13386,0.05746352
13387,0.23055254
13388,0.22498855
13389,0.18108322
13390,0.08670589
13391,0.025089817
13392,0.08995684
13393,0.29931077
13394,0.22943088
13395,0.022870788
13396,0.26471898
13397,0.12882724
13398,0.2215951
13399,0.5825436
13400,0.18913019
13401,0.07195233
13402,0.10366437
13403,0.22254862
13404,0.03407299
13405,0.1428291
13406,0.10913508
13407,0.15819308
13408,0.05673061
13409,0.30117846
13410,0.16699217
13411,0.17747621
13412,0.106384374
13413,0.2737999
13414,0.16830721
13415,0.284882
13416,0.056947313
13417,0.051828057
13418,0.37179038
13419,0.28078866
13420,0.19143508
13421,0.188029
13422,0.20373061
13423,0.081408896
13424,0.19938125
13425,0.086750954
13426,0.28854772
13427,0.33794028
13428,0.27342573
13429,0.23916367
13430,0.27265868
13431,0.050267905
13432,0.04146925
13433,0.10171784
13434,0.12674463
13435,0.07936103
13436,0.10429375
13437,0.21199416
13438,0.20220053
13439,0.12634291
13440,0.11989966
13441,0.20563374
13442,0.27464038
13443,0.10575136
13444,0.06780206
13445,0.1708834
13446,0.23872377
13447,0.02330394
13448,0.10668744
13449,0.17008363
13450,0.25183827
13451,0.2991275
13452,0.03635439
13453,0.08754125
13454,0.16573676
13455,0.16117567
13456,0.25010228
13457,0.16397963
13458,0.16382259
13459,0.21455786
13460,0.2685429
13461,0.13065639
13462,0.13914715
13463,0.46103245
13464,0.120156914
13465,0.14202352
13466,0.14851917
13467,0.05963698
13468,0.10489282
13469,0.34997126
13470,0.10944369
13471,0.23200005
13472,0.057684783
13473,0.1668877
13474,0.1316728
13475,0.02118013
13476,0.08241055
13477,0.43810332
13478,0.11838717
13479,0.06435335
13480,0.20819543
13481,0.12619056
13482,0.08839251
13483,0.13840225
13484,0.22126701
13485,0.0742184
13486,0.2472048
13487,0.52784324
13488,0.29059693
13489,0.10244456
13490,0.2571059
13491,0.22050239
13492,0.14372978
13493,0.011723478
13494,0.1561773
13495,0.4244716
13496,0.13377994
13497,0.20760329
13498,0.012901368
13499,0.45150068
13500,0.13540907
13501,0.12423979
13502,0.15464115
13503,0.2857533
13504,0.15181597
13505,0.17174093
13506,0.36036438
13507,0.21590613
13508,0.17942034
13509,0.08811812
13510,0.14452423
13511,0.073212445
13512,0.23088846
13513,0.33838245
13514,0.27586004
13515,0.2285786
13516,0.015645131
13517,0.16853335
13518,0.49143255
13519,0.18114825
13520,0.18172926
13521,0.18544503
13522,0.20801443
13523,0.28201526
13524,0.010311112
13525,0.37737036
13526,0.13627984
13527,0.0148029905
13528,0.28619298
13529,0.09282022
13530,0.23157781
13531,0.11267018
13532,0.14705323
13533,0.2019153
13534,0.07177243
13535,0.19652759
13536,0.2701281
13537,0.3025217
13538,0.12824
13539,0.23443973
13540,0.1281734
13541,0.16199324
13542,0.07903225
13543,0.24917664
13544,0.18309635
13545,0.19374694
13546,0.47972217
13547,0.26055047
13548,0.044585377
13549,0.071748905
13550,0.31771532
13551,0.20917682
13552,0.15506251
13553,0.06877541
13554,0.04717182
13555,0.22390337
13556,0.11882974
13557,0.2645958
13558,0.12821274
13559,0.27056384
13560,0.25088057
13561,0.1532504
13562,0.26391345
13563,0.15215479
13564,0.23964198
13565,0.18885338
13566,0.1222751
13567,0.13919432
13568,0.21192248
13569,0.42157063
13570,0.14315502
13571,0.16323523
13572,0.1375508
13573,0.1984802
13574,0.24559896
13575,0.47123665
13576,0.12141087
13577,0.05915653
13578,0.3152331
13579,0.57365376
13580,0.2357633
13581,0.077322036
13582,0.13832146
13583,0.21195652
13584,0.19354957
13585,0.34316507
13586,0.20689394
13587,0.30976018
13588,0.096161366
13589,0.115946785
13590,0.31436142
13591,0.13927397
13592,0.2765047
13593,0.17289887
13594,0.18701896
13595,0.027454231
13596,0.30901986
13597,0.14382698
13598,0.21104527
13599,0.168577
13600,0.10630822
13601,0.30065966
13602,0.11546056
13603,0.35779268
13604,0.3377906
13605,0.24214047
13606,0.3521643
13607,0.13562548
13608,0.1868895
13609,0.29123995
13610,0.24263538
13611,0.32305095
13612,0.19888334
13613,0.12488132
13614,0.15546484
13615,0.063749805
13616,0.1994388
13617,0.046069663
13618,0.18482593
13619,0.12317972
13620,0.36303762
13621,0.035669897
13622,0.17980213
13623,0.030564064
13624,0.30648223
13625,0.12961912
13626,0.31016228
13627,0.2057694
13628,0.19741522
13629,0.12560868
13630,0.122658245
13631,0.07089641
13632,0.20916228
13633,0.16866492
13634,0.2885434
13635,0.22398664
13636,0.021015516
13637,0.26406687
13638,0.15799794
13639,0.2221915
13640,0.25230223
13641,0.12936255
13642,0.102583736
13643,0.18535036
13644,0.015332876
13645,0.16152048
13646,0.16624102
13647,0.4482274
13648,0.17378087
13649,0.049688097
13650,0.1816566
13651,0.3397774
13652,0.15459456
13653,0.078614384
13654,0.14480364
13655,0.00913348
13656,0.016602276
13657,0.035274953
13658,0.16746138
13659,0.12544002
13660,0.21086663
13661,0.18118127
13662,0.3244409
13663,0.17377739
13664,0.03897077
13665,0.26681975
13666,0.13415554
13667,0.36930603
13668,0.049354266
13669,0.07863227
13670,0.03997086
13671,0.4252245
13672,0.23369575
13673,0.09761486
13674,0.18326248
13675,0.10705646
13676,0.011318481
13677,0.034636118
13678,0.32337093
13679,0.30166945
13680,0.1988261
13681,0.11629623
13682,0.035415802
13683,0.14600512
13684,0.044926576
13685,0.21738374
13686,0.079201125
13687,0.0819301
13688,0.15707308
13689,0.19101045
13690,0.070427574
13691,0.14187868
13692,0.041370373
13693,0.064788975
13694,0.1780858
13695,0.2955085
13696,0.018168807
13697,0.10038188
13698,0.17610464
13699,0.30250546
13700,0.21824159
13701,0.1873127
13702,0.18343113
13703,0.2651211
13704,0.06383571
13705,0.21117416
13706,0.27237603
13707,0.13948934
13708,0.24857144
13709,0.17435057
13710,0.14189628
13711,0.1509942
13712,0.37629476
13713,0.2974982
13714,0.13027991
13715,0.14317168
13716,0.19229199
13717,0.53693867
13718,0.18794762
13719,0.26247275
13720,0.30927452
13721,0.29894528
13722,0.29951242
13723,0.017325632
13724,0.4908966
13725,0.18560602
13726,0.041717246
13727,0.19033472
13728,0.27754351
13729,0.21437714
13730,0.10908986
13731,0.40193966
13732,0.029460248
13733,0.18739586
13734,0.13558663
13735,0.22644332
13736,0.16199027
13737,0.11675004
13738,0.20623276
13739,0.24623588
13740,0.55989665
13741,0.0152820675
13742,0.33394226
13743,0.20323765
13744,0.21286103
13745,0.21759462
13746,0.18788563
13747,0.21123078
13748,0.26678374
13749,0.2073443
13750,0.20765086
13751,0.38728526
13752,0.09097183
13753,0.22313309
13754,0.57457674
13755,0.11425956
13756,0.1712634
13757,0.20667705
13758,0.19313136
13759,0.15526554
13760,0.26586825
13761,0.1332193
13762,0.40573058
13763,0.7726443
13764,0.02057829
13765,0.031811245
13766,0.19105531
13767,0.31958872
13768,0.040304556
13769,0.33797547
13770,0.014984961
13771,0.26809174
13772,0.010438302
13773,0.15374656
13774,0.12502483
13775,0.18429813
13776,0.10757548
13777,0.24434237
13778,0.19596936
13779,0.39558738
13780,0.15910193
13781,0.114527725
13782,0.20472984
13783,0.24866062
13784,0.22854388
13785,0.09435091
13786,0.1208611
13787,0.32309917
13788,0.29281402
13789,0.31557313
13790,0.3484759
13791,0.18893042
13792,0.3094526
13793,0.417228
13794,0.11078679
13795,0.13372475
13796,0.23524582
13797,0.035506345
13798,0.025057908
13799,0.06154567
13800,0.55294454
13801,0.24902174
13802,0.047178626
13803,0.027335716
13804,0.114666216
13805,0.17819762
13806,0.10281322
13807,0.063549384
13808,0.20405142
13809,0.29029322
13810,0.32386053
13811,0.022456173
13812,0.11982233
13813,0.15913554
13814,0.103980795
13815,0.23732996
13816,0.5419545
13817,0.0982335
13818,0.07732871
13819,0.12561871
13820,0.46859804
13821,0.32192996
13822,0.06863169
13823,0.025343636
13824,0.1343513
13825,0.09183756
13826,0.1214735
13827,0.11586123
13828,0.25287822
13829,0.012951097
13830,0.25272164
13831,0.07936498
13832,0.16916315
13833,0.18504588
13834,0.34153885
13835,0.3939252
13836,0.14136386
13837,0.38988578
13838,0.21183014
13839,0.27233142
13840,0.05626263
13841,0.07303796
13842,0.23848763
13843,0.4428744
13844,0.23810093
13845,0.22202425
13846,0.12708443
13847,0.022607137
13848,0.20366916
13849,0.23301697
13850,0.08470316
13851,0.04235569
13852,0.12845622
13853,0.414573
13854,0.103221275
13855,0.16462184
13856,0.12651436
13857,0.21230666
13858,0.2564393
13859,0.41687894
13860,0.029783206
13861,0.06765321
13862,0.12518817
13863,0.039214954
13864,0.11421165
13865,0.27176052
13866,0.18275586
13867,0.11625532
13868,0.21095118
13869,0.02349387
13870,0.38507065
13871,0.17765032
13872,0.14533263
13873,0.2697144
13874,0.06294093
13875,0.29675904
13876,0.22157837
13877,0.019833202
13878,0.012932672
13879,0.098833494
13880,0.096662484
13881,0.24234486
13882,0.07179789
13883,0.13790843
13884,0.11854735
13885,0.1256241
13886,0.18357718
13887,0.10879238
13888,0.120373726
13889,0.15927662
13890,0.19620131
13891,0.25783303
13892,0.20528442
13893,0.20325953
13894,0.1843293
13895,0.031141102
13896,0.39385155
13897,0.3178351
13898,0.078734785
13899,0.20916933
13900,0.08133634
13901,0.23558556
13902,0.43410993
13903,0.15774333
13904,0.14819843
13905,0.13833573
13906,0.088367835
13907,0.39958215
13908,0.19455822
13909,0.028439492
13910,0.05851496
13911,0.36149055
13912,0.24594
13913,0.5880376
13914,0.18749455
13915,0.3075241
13916,0.4485475
13917,0.07789314
13918,0.47809342
13919,0.16178994
13920,0.03008843
13921,0.22563933
13922,0.22886357
13923,0.017147625
13924,0.12396907
13925,0.28950077
13926,0.23634212
13927,0.4445608
13928,0.065833494
13929,0.21410729
13930,0.5146898
13931,0.18948855
13932,0.280758
13933,0.21299075
13934,0.085011415
13935,0.21919183
13936,0.42353544
13937,0.14110774
13938,0.22093254
13939,0.09434331
13940,0.30738863
13941,0.18660562
13942,0.24545169
13943,0.03371636
13944,0.24252966
13945,0.09900536
13946,0.12927803
13947,0.20613465
13948,0.0789844
13949,0.2516649
13950,0.30815253
13951,0.2208854
13952,0.039538056
13953,0.080121666
13954,0.36986652
13955,0.18602452
13956,0.37554738
13957,0.27269006
13958,0.115514904
13959,0.0942403
13960,0.17060244
13961,0.49235114
13962,0.3163698
13963,0.14213306
13964,0.035102926
13965,0.13091233
13966,0.32733753
13967,0.37058192
13968,0.17373587
13969,0.2348313
13970,0.7204024
13971,0.29030845
13972,0.07216849
13973,0.19388811
13974,0.009541853
13975,0.27129903
13976,0.29751855
13977,0.04691788
13978,0.011785266
13979,0.18192573
13980,0.12635824
13981,0.012325724
13982,0.07853767
13983,0.07401207
13984,0.14387563
13985,0.31713524
13986,0.21135063
13987,0.028767062
13988,0.11469112
13989,0.08006872
13990,0.27151817
13991,0.19982693
13992,0.35345456
13993,0.19579813
13994,0.23058352
13995,0.23276348
13996,0.01996263
13997,0.2683181
13998,0.11048708
13999,0.15230703
14000,0.036696576
14001,0.030983396
14002,0.1517738
14003,0.15801966
14004,0.101577915
14005,0.19845346
14006,0.5689416
14007,0.009203811
14008,0.28377312
14009,0.1950924
14010,0.025245463
14011,0.11110021
14012,0.30829486
14013,0.06688376
14014,0.05496847
14015,0.17726858
14016,0.16449904
14017,0.29429924
14018,0.30228832
14019,0.3794383
14020,0.2592683
14021,0.13506144
14022,0.057612244
14023,0.18446004
14024,0.18328719
14025,0.061191883
14026,0.084200606
14027,0.13976227
14028,0.35477865
14029,0.08085408
14030,0.17368783
14031,0.29380357
14032,0.12587398
14033,0.25047317
14034,0.13287224
14035,0.3621375
14036,0.10180645
14037,0.021629052
14038,0.22802453
14039,0.07517035
14040,0.05948401
14041,0.30777672
14042,0.112954766
14043,0.29982808
14044,0.13909815
14045,0.18753576
14046,0.011987099
14047,0.16396594
14048,0.2156368
14049,0.025354115
14050,0.022138199
14051,0.3369111
14052,0.2096435
14053,0.012653512
14054,0.25507748
14055,0.13029964
14056,0.22847462
14057,0.32643592
14058,0.19774461
14059,0.31657577
14060,0.24803403
14061,0.12905294
14062,0.1919638
14063,0.1443601
14064,0.046212893
14065,0.08124747
14066,0.2659425
14067,0.29018366
14068,0.22054058
14069,0.295554
14070,0.029441098
14071,0.2203915
14072,0.3232136
14073,0.20114204
14074,0.28465775
14075,0.22158764
14076,0.43910787
14077,0.33390945
14078,0.2416836
14079,0.054703593
14080,0.2758137
14081,0.28044495
14082,0.1941621
14083,0.15332408
14084,0.34592226
14085,0.1716512
14086,0.2416386
14087,0.15080519
14088,0.022023866
14089,0.610027
14090,0.09410426
14091,0.242022
14092,0.012324277
14093,0.6008408
14094,0.17889537
14095,0.22269587
14096,0.3316815
14097,0.14368431
14098,0.15409718
14099,0.4670274
14100,0.067586675
14101,0.39035076
14102,0.11915601
14103,0.07006302
14104,0.31387928
14105,0.07231595
14106,0.24380034
14107,0.3613079
14108,0.13733819
14109,0.20378609
14110,0.20364195
14111,0.16536196
14112,0.4098138
14113,0.25021735
14114,0.2104684
14115,0.27336845
14116,0.2502301
14117,0.20035225
14118,0.142647
14119,0.30491692
14120,0.12128009
14121,0.2470071
14122,0.23933004
14123,0.3593228
14124,0.1906975
14125,0.12240828
14126,0.43063024
14127,0.5051587
14128,0.17656726
14129,0.3258933
14130,0.07733036
14131,0.35805205
14132,0.73315245
14133,0.24721608
14134,0.102160394
14135,0.22182338
14136,0.06546057
14137,0.023736957
14138,0.31538507
14139,0.16626127
14140,0.06930001
14141,0.48171532
14142,0.15927984
14143,0.18772298
14144,0.08235347
14145,0.17501296
14146,0.11091558
14147,0.30891216
14148,0.022380352
14149,0.13018698
14150,0.15359485
14151,0.15187325
14152,0.20159726
14153,0.17328359
14154,0.14267588
14155,0.11668303
14156,0.060364526
14157,0.31166467
14158,0.1947308
14159,0.18981424
14160,0.042485826
14161,0.2493649
14162,0.1334672
14163,0.26618537
14164,0.17965461
14165,0.17592545
14166,0.011092165
14167,0.1387447
14168,0.052293696
14169,0.019923825
14170,0.31849676
14171,0.31953767
14172,0.18314444
14173,0.23029844
14174,0.1304558
14175,0.27151823
14176,0.022074366
14177,0.20896997
14178,0.17068641
14179,0.13633431
14180,0.052666612
14181,0.11470611
14182,0.22965676
14183,0.30035117
14184,0.08117782
14185,0.14102143
14186,0.22009982
14187,0.12980649
14188,0.15846185
14189,0.48292944
14190,0.16294473
14191,0.2333469
14192,0.21837285
14193,0.12793869
14194,0.14393194
14195,0.07545303
14196,0.26636383
14197,0.1446037
14198,0.22051106
14199,0.42568785
14200,0.055422343
14201,0.023888528
14202,0.16874085
14203,0.21415319
14204,0.24674165
14205,0.09660237
14206,0.19959697
14207,0.06502157
14208,0.21527864
14209,0.11761357
14210,0.2402002
14211,0.09588354
14212,0.0515461
14213,0.066135205
14214,0.15168425
14215,0.1245612
14216,0.016151479
14217,0.015554487
14218,0.333675
14219,0.33429238
14220,0.100418806
14221,0.031155989
14222,0.29183304
14223,0.1386413
14224,0.11836688
14225,0.08324023
14226,0.012271321
14227,0.14827956
14228,0.20040384
14229,0.23576826
14230,0.10500745
14231,0.070559
14232,0.07604075
14233,0.11945222
14234,0.016535077
14235,0.3716857
14236,0.0777209
14237,0.19097605
14238,0.1802302
14239,0.33427268
14240,0.32275093
14241,0.20770478
14242,0.10940493
14243,0.34491462
14244,0.2396053
14245,0.26900524
14246,0.19025242
14247,0.2755345
14248,0.07159363
14249,0.12144623
14250,0.3143781
14251,0.19893041
14252,0.26371223
14253,0.38206172
14254,0.3293676
14255,0.1710698
14256,0.01772679
14257,0.29765487
14258,0.102827646
14259,0.18446544
14260,0.31578013
14261,0.23100229
14262,0.11627865
14263,0.18964057
14264,0.16431575
14265,0.01974806
14266,0.20020284
14267,0.19857341
14268,0.023455
14269,0.11972096
14270,0.020024583
14271,0.10665333
14272,0.14952667
14273,0.13874175
14274,0.13289529
14275,0.042886052
14276,0.09963737
14277,0.21676749
14278,0.2994759
14279,0.10474766
14280,0.23402707
14281,0.1582571
14282,0.119015574
14283,0.1464844
14284,0.31672388
14285,0.11490428
14286,0.47825158
14287,0.23754202
14288,0.15881875
14289,0.12056858
14290,0.29727894
14291,0.3002218
14292,0.23265539
14293,0.2852584
14294,0.030192567
14295,0.2892659
14296,0.17366958
14297,0.04324536
14298,0.18446572
14299,0.25862813
14300,0.2990923
14301,0.27842122
14302,0.29172364
14303,0.07434248
14304,0.04861504
14305,0.25975227
14306,0.15852717
14307,0.1759667
14308,0.109124854
14309,0.023178073
14310,0.12836783
14311,0.19320735
14312,0.34497008
14313,0.016447999
14314,0.32367435
14315,0.22992213
14316,0.3323283
14317,0.3050303
14318,0.13256563
14319,0.083253115
14320,0.15573691
14321,0.074467964
14322,0.09319581
14323,0.21392325
14324,0.1412685
14325,0.1115676
14326,0.1159658
14327,0.27652252
14328,0.032730088
14329,0.41432402
14330,0.10128299
14331,0.074620515
14332,0.11417924
14333,0.073426455
14334,0.19256616
14335,0.27080685
14336,0.37038743
14337,0.081860654
14338,0.26597685
14339,0.11193235
14340,0.24053742
14341,0.07265111
14342,0.09331626
14343,0.04040359
14344,0.17802551
14345,0.32587332
14346,0.26128855
14347,0.26250052
14348,0.043770324
14349,0.21582942
14350,0.017313315
14351,0.17458859
14352,0.10497962
14353,0.29794213
14354,0.18668672
14355,0.020037359
14356,0.044851743
14357,0.13380921
14358,0.19845691
14359,0.19242705
14360,0.09297168
14361,0.020100202
14362,0.4042692
14363,0.031134494
14364,0.35813498
14365,0.5020187
14366,0.13055615
14367,0.21092689
14368,0.17805873
14369,0.15925571
14370,0.1389158
14371,0.19915637
14372,0.1436198
14373,0.02400193
14374,0.25107917
14375,0.12975436
14376,0.019383287
14377,0.2908353
14378,0.02052706
14379,0.2596111
14380,0.15208155
14381,0.1821958
14382,0.26699054
14383,0.059836935
14384,0.1975584
14385,0.32310072
14386,0.06293271
14387,0.009723286
14388,0.15794054
14389,0.08184141
14390,0.22537914
14391,0.14121898
14392,0.06305855
14393,0.18592808
14394,0.18690114
14395,0.433922
14396,0.12159554
14397,0.25033113
14398,0.011945004
